仓库,仓库类型,货主,货品ID,货品编号,货品名称,装帧形式,货品件数,空盒子库存,空盒子货品编码,空盒子货品名称,可维修数量,平均库龄,周转天数,同步时间
黄陂仓,维修库位,智能内容,650149,9787551164177A,计算真有趣-100以内数的计算（升级版）,平装,29,0,,,29,139.86,5.64,2026-07-30 11:07:06
黄陂仓,维修库位,智能内容,791168,9787830126582,摩比爱识字第二级（升级版）,平装,27,0,,,27,118.96,0.33,2026-07-30 11:07:06
黄陂仓,维修库位,智能内容,691201,9787550524378,暑假衔接领跑课 新初二 数学,平装,26,0,,,26,170.0,28.89,2026-07-30 11:07:06
黄陂仓,维修库位,智能内容,691204,9787550524408,暑假衔接领跑课 新初二 物理,平装,25,0,,,25,170.04,23.94,2026-07-30 11:07:06
黄陂仓,维修库位,智能内容,655028,9787501267774,幼小衔接 一年级我来啦（2024）,平装,22,0,,,22,79.18,16.23,2026-07-30 11:07:06
黄陂仓,维修库位,智能内容,677449,9787519057183,学而思阅读树（1级全10册）,平装,22,0,,,22,173.09,5.21,2026-07-30 11:07:06
黄陂仓,维修库位,智能内容,591525,9787121464874,69模型公式秒解初中几何,平装,21,0,,,21,174.52,2.02,2026-07-30 11:07:06
黄陂仓,维修库位,智能内容,804978,9787519058500B,快乐读书吧·二年级上册·读读童话故事（全四册）（2026线上升级版）,平装,21,0,,,21,50.0,0.57,2026-07-30 11:07:06
黄陂仓,维修库位,智能内容,693017,9787548960850,摩比启蒙机x200摩比思维卡L1,平装,20,0,,,20,170.4,3.89,2026-07-30 11:07:06
黄陂仓,维修库位,智能内容,657418,9787550521575,摩比全脑开发3000问. 4-5岁,平装,20,0,,,20,171.2,4.66,2026-07-30 11:07:06
黄陂仓,维修库位,智能内容,796168,9787519061845,学而思阅读树（3级全10册）,平装,19,0,,,19,55.95,20.36,2026-07-30 11:07:06
黄陂仓,维修库位,智能内容,666750,9787548958604,幼小衔接计算48招,平装,18,0,,,18,177.72,3.64,2026-07-30 11:07:06
黄陂仓,维修库位,智能内容,677450,9787519057190,学而思阅读树（2级全10册）,平装,18,0,,,18,176.0,8.53,2026-07-30 11:07:06
黄陂仓,维修库位,智能内容,789076,9787501271672,摩比汉语分级绘本 第三级,平装,18,0,,,18,106.33,3.74,2026-07-30 11:07:06
黄陂仓,维修库位,智能内容,663159,9787501268184,摩比爱古诗（2024）,平装,17,0,,,17,160.65,8.1,2026-07-30 11:07:06
黄陂仓,维修库位,智能内容,591524,9787830124632,大侦探福尔摩比 第一辑,平装,16,0,,,16,128.56,10.67,2026-07-30 11:07:06
黄陂仓,维修库位,智能内容,654929,9787550521599,一年级我来啦 · 幼小衔接测试卷（2024）,平装,16,0,,,16,157.69,6.29,2026-07-30 11:07:06
黄陂仓,维修库位,智能内容,662620,9787550522077,小学数学思维培养2级(2024新),平装,16,0,,,16,180.69,1.66,2026-07-30 11:07:06
黄陂仓,维修库位,智能内容,691202,9787550524415,暑假衔接领跑课 新初二 语文,平装,16,0,,,16,170.0,29.39,2026-07-30 11:07:06
黄陂仓,维修库位,智能内容,692437,9787550524118,课堂笔记 数学二年级上册,平装,16,0,,,16,36.06,17.78,2026-07-30 11:07:06
黄陂仓,维修库位,智能内容,697320,9787550524989,摩比分级数学启蒙绘本. 中班,平装,16,0,,,16,174.69,1.66,2026-07-30 11:07:06
黄陂仓,维修库位,智能内容,693016,9787548960843,摩比启蒙机x200摩比思维卡L0,平装,15,0,,,15,170.0,3.79,2026-07-30 11:07:06
黄陂仓,维修库位,智能内容,672015,9787551173346,学前培优数感训练（2024）,平装,15,0,,,15,172.73,10.55,2026-07-30 11:07:06
黄陂仓,维修库位,智能内容,691203,9787550524392,暑假衔接领跑课 新初二 英语,平装,15,0,,,15,169.0,17.76,2026-07-30 11:07:06
黄陂仓,维修库位,智能内容,692438,9787550524088,课堂笔记 数学三年级上册,平装,15,0,,,15,30.6,16.88,2026-07-30 11:07:06
黄陂仓,维修库位,智能内容,698266,9787548961703,超图解同步作文 三年级上册,平装,15,0,,,15,69.07,12.98,2026-07-30 11:07:06
黄陂仓,维修库位,智能内容,693025,9787548960829,摩比启蒙机X200-小猪佩奇英语卡L1,平装,14,0,,,14,170.0,4.86,2026-07-30 11:07:06
黄陂仓,维修库位,智能内容,693077,9787548960836,摩比启蒙机X200小猪佩奇语文卡·1级,平装,14,0,,,14,170.0,4.7,2026-07-30 11:07:06
黄陂仓,维修库位,智能内容,696239,9787547752517,摩比启蒙机x200摩比思维卡L2,平装,14,0,,,14,47.29,8.46,2026-07-30 11:07:06
黄陂仓,维修库位,智能内容,551671,9787548952312,摩比玩折纸,平装,14,0,,,14,175.71,1.38,2026-07-30 11:07:06
黄陂仓,维修库位,智能内容,683629,9787830125813,英语晨读 积累英语作文好词句,平装,14,0,,,14,173.14,3.56,2026-07-30 11:07:06
黄陂仓,维修库位,智能内容,701212,9787557919917,计算天天练二年级上册（2025）,平装,14,0,,,14,171.29,2.46,2026-07-30 11:07:06
黄陂仓,维修库位,智能内容,789075,9787501271665,摩比汉语分级绘本 第二级,平装,14,0,,,14,130.36,1.66,2026-07-30 11:07:06
黄陂仓,维修库位,智能内容,585893,9787218168333,初中英语词汇 中考题型分类速记,平装,13,0,,,13,183.08,1.62,2026-07-30 11:07:06
黄陂仓,维修库位,智能内容,662633,9787550521964,思维创新大通关数学三年级（2024平装版）,平装,13,0,,,13,156.15,3.68,2026-07-30 11:07:06
黄陂仓,维修库位,智能内容,662635,9787550521926,思维创新大通关数学五年级（2024平装版）,平装,13,0,,,13,175.46,3.8,2026-07-30 11:07:06
黄陂仓,维修库位,智能内容,700721,9787574807587,英语启蒙日常表达篇,平装,13,0,,,13,165.08,0.83,2026-07-30 11:07:06
黄陂仓,维修库位,智能内容,569848,9787830124168,大语文分级诵读 一级,平装,12,0,,,12,169.75,1.53,2026-07-30 11:07:06
黄陂仓,维修库位,智能内容,569849,9787830124175,大语文分级诵读 二级,平装,12,0,,,12,167.17,5.0,2026-07-30 11:07:06
黄陂仓,维修库位,智能内容,573826,9787218166216,应用题天天练三年级 上册,平装,12,0,,,12,60.58,11.37,2026-07-30 11:07:06
黄陂仓,维修库位,智能内容,664556,9787548957614,摩比爱计算 萌芽篇（2024）,平装,12,0,,,12,171.08,2.38,2026-07-30 11:07:06
黄陂仓,维修库位,智能内容,671032,9787501268375,古诗启蒙第一课,平装,12,0,,,12,143.67,9.15,2026-07-30 11:07:06
黄陂仓,维修库位,智能内容,679787,9787557917401,计算天天练四年级下册（2024）,平装,12,0,,,12,170.42,2.9,2026-07-30 11:07:06
黄陂仓,维修库位,智能内容,692432,9787550524194,课堂笔记 语文三年级上册,平装,12,0,,,12,81.0,7.77,2026-07-30 11:07:06
黄陂仓,维修库位,智能内容,698267,9787548961741,超图解同步作文 四年级上册,平装,12,0,,,12,35.08,14.4,2026-07-30 11:07:06
黄陂仓,维修库位,智能内容,789077,9787501271863,摩比汉语分级绘本 第四级,平装,12,0,,,12,94.58,2.92,2026-07-30 11:07:06
黄陂仓,维修库位,智能内容,799312,9787548956822G,新标准.暑假预复习.三升四年级(2026),平装,12,0,,,12,36.58,0.51,2026-07-30 11:07:06
黄陂仓,维修库位,智能内容,696240,9787547752524,摩比启蒙机x200摩比思维卡L3,平装,11,0,,,11,64.55,7.23,2026-07-30 11:07:06
黄陂仓,维修库位,智能内容,696615,6973473325281,摩比思维机X200摩比七大能力游戏卡（69码）,平装,11,0,,,11,170.0,2.77,2026-07-30 11:07:06
黄陂仓,维修库位,智能内容,569850,9787830124182,大语文分级诵读 三级,平装,11,0,,,11,69.55,6.15,2026-07-30 11:07:06
黄陂仓,维修库位,智能内容,691200,9787550524361,暑假衔接领跑课 新初一 英语,平装,11,0,,,11,46.0,21.52,2026-07-30 11:07:06
黄陂仓,维修库位,智能内容,700723,9787574807600,英语启蒙自然拼读篇,平装,11,0,,,11,182.0,0.89,2026-07-30 11:07:06
黄陂仓,维修库位,智能内容,801699,9787550527690,新初一预习有重点 数学RJ 语文 英语,平装,11,0,,,11,43.36,3.26,2026-07-30 11:07:06
黄陂仓,维修库位,智能内容,573827,9787218166223,应用题天天练四年级 上册,平装,10,0,,,10,183.1,11.39,2026-07-30 11:07:06
黄陂仓,维修库位,智能内容,655022,9787548956990,漫画图解小学生必会巧算 整数计算及分数小数初识18招,平装,10,0,,,10,74.3,14.06,2026-07-30 11:07:06
黄陂仓,维修库位,智能内容,657522,9787550521551,摩比全脑开发3000问. 2-4岁,平装,10,0,,,10,184.7,0.42,2026-07-30 11:07:06
黄陂仓,维修库位,智能内容,662634,9787550521933,思维创新大通关数学四年级（2024平装版）,平装,10,0,,,10,168.1,2.67,2026-07-30 11:07:06
黄陂仓,维修库位,智能内容,663167,9787830125172,摩比爱拼音（2024）,平装,10,0,,,10,181.7,0.58,2026-07-30 11:07:06
黄陂仓,维修库位,智能内容,672389,9787830125493,大侦探福尔摩比 第三辑,平装,10,0,,,10,83.2,12.86,2026-07-30 11:07:06
黄陂仓,维修库位,智能内容,691511,9787519058807,快乐读书吧·三年级上册·稻草人,平装,10,0,,,10,35.8,7.56,2026-07-30 11:07:06
黄陂仓,维修库位,智能内容,692433,9787550524156,课堂笔记 语文四年级上册,平装,10,0,,,10,130.7,4.27,2026-07-30 11:07:06
黄陂仓,维修库位,智能内容,697321,9787550524996,摩比分级数学启蒙绘本. 大班,平装,10,0,,,10,182.0,1.32,2026-07-30 11:07:06
黄陂仓,维修库位,智能内容,710068,9787550525511,幼小衔接必备课,平装,10,0,,,10,178.9,0.66,2026-07-30 11:07:06
黄陂仓,维修库位,智能内容,726989,9787501270743,初中名著 骆驼祥子,平装,10,0,,,10,187.0,0.65,2026-07-30 11:07:06
黄陂仓,维修库位,智能内容,693076,9787548960812,摩比启蒙机X200小猪佩奇语文卡·0级,平装,9,0,,,9,170.0,3.35,2026-07-30 11:07:06
黄陂仓,维修库位,智能内容,661580,9787550521681,小学数学计算专项突破四年级(2024新),平装,9,0,,,9,174.0,2.33,2026-07-30 11:07:06
黄陂仓,维修库位,智能内容,668737,9787548957980,摩比爱历史 第1辑,平装,9,0,,,9,182.33,0.63,2026-07-30 11:07:06
黄陂仓,维修库位,智能内容,668738,9787548957997,摩比爱历史 第2辑,平装,9,0,,,9,182.89,0.72,2026-07-30 11:07:06
黄陂仓,维修库位,智能内容,671513,9787830125516,消失吧！错别字,平装,9,0,,,9,165.89,4.94,2026-07-30 11:07:06
黄陂仓,维修库位,智能内容,672642,9787551831833,扩句法,平装,9,0,,,9,160.33,3.62,2026-07-30 11:07:06
黄陂仓,维修库位,智能内容,696243,9787572327056,学而思初中必读名著朝花夕拾精批精讲版,平装,9,0,,,9,49.78,11.91,2026-07-30 11:07:06
黄陂仓,维修库位,智能内容,700722,9787574807594,英语启蒙韵律童谣篇,平装,9,0,,,9,121.33,0.71,2026-07-30 11:07:06
黄陂仓,维修库位,智能内容,701211,9787557919788,计算天天练一年级上册（2025）,平装,9,0,,,9,168.11,1.28,2026-07-30 11:07:06
黄陂仓,维修库位,智能内容,798686,ZNNR260326101,双语分龄早教大百科赠品-中英文点播书（2本）,,9,0,,,9,68.33,0.87,2026-07-30 11:07:06
黄陂仓,维修库位,智能内容,799095,9787519921620,汉字一日一练,平装,9,0,,,9,84.78,0.69,2026-07-30 11:07:06
黄陂仓,维修库位,智能内容,796566,ZNNR260323107,快乐读书吧·四年级上册（全四册）（2026达人版）,平装,9,0,,,9,75.89,5.96,2026-07-30 11:07:06
黄陂仓,维修库位,智能内容,569629,9787830123994,摩比玩出专注力,平装,8,0,,,8,170.0,9.23,2026-07-30 11:07:06
黄陂仓,维修库位,智能内容,569852,9787830124205,大语文分级诵读 五级,平装,8,0,,,8,48.38,12.2,2026-07-30 11:07:06
黄陂仓,维修库位,智能内容,655024,9787548956976,漫画图解小学生必会巧算 分数小数四则运算18招,平装,8,0,,,8,77.12,18.95,2026-07-30 11:07:06
黄陂仓,维修库位,智能内容,656773,9787551172301,3分钟漫画速背小学古诗词（全三册）,平装,8,0,,,8,175.75,1.91,2026-07-30 11:07:06
黄陂仓,维修库位,智能内容,662487,9787830125189,一年级我来啦·描红天天练（2024）,平装,8,0,,,8,161.88,10.91,2026-07-30 11:07:06
黄陂仓,维修库位,智能内容,663165,9787501268153,摩比爱语文 萌芽篇（2024）,平装,8,0,,,8,167.25,6.73,2026-07-30 11:07:06
黄陂仓,维修库位,智能内容,667746,9787507557657,小学同步作文 3图搞定看图写话 二年级上册,平装,8,0,,,8,79.0,7.91,2026-07-30 11:07:06
黄陂仓,维修库位,智能内容,692448,9787550524262,课堂笔记 英语五年级上册（外研版）,平装,8,0,,,8,46.88,12.41,2026-07-30 11:07:06
黄陂仓,维修库位,智能内容,697607,9787550524651,初中英语速记词典,平装,8,0,,,8,184.62,0.28,2026-07-30 11:07:06
黄陂仓,维修库位,智能内容,701213,9787557919924,计算天天练三年级上册（2025）,平装,8,0,,,8,174.25,1.97,2026-07-30 11:07:06
黄陂仓,维修库位,智能内容,796558,ZNNR260323101,快乐读书吧·二年级上册（全五册）（2026三网版）,平装,8,0,,,8,46.12,1.31,2026-07-30 11:07:06
黄陂仓,维修库位,智能内容,693024,9787548960805,摩比启蒙机X200-小猪佩奇英语卡L0,平装,7,0,,,7,170.0,2.39,2026-07-30 11:07:06
黄陂仓,维修库位,智能内容,573829,9787218166247,应用题天天练六年级 上册,平装,7,0,,,7,89.86,22.5,2026-07-30 11:07:06
黄陂仓,维修库位,智能内容,654361,9787547749586,线描临摹真有趣,平装,7,0,,,7,96.71,8.4,2026-07-30 11:07:06
黄陂仓,维修库位,智能内容,657419,9787550521568,摩比全脑开发3000问. 5-6岁,平装,7,0,,,7,176.43,2.62,2026-07-30 11:07:06
黄陂仓,维修库位,智能内容,664819,9787550522312,单元归类复习. 小学语文二年级 上册,平装,7,0,,,7,113.0,2.23,2026-07-30 11:07:06
黄陂仓,维修库位,智能内容,679784,9787557917371,计算天天练一年级下册（2024）,平装,7,0,,,7,182.57,0.77,2026-07-30 11:07:06
黄陂仓,维修库位,智能内容,679788,9787557917449,计算天天练五年级下册（2024）,平装,7,0,,,7,172.14,2.62,2026-07-30 11:07:06
黄陂仓,维修库位,智能内容,682007,9787830125196,课本里的大百科 3级下,平装,7,0,,,7,53.14,10.33,2026-07-30 11:07:06
黄陂仓,维修库位,智能内容,692441,9787550524125,课堂笔记 数学六年级上册,平装,7,0,,,7,170.86,17.5,2026-07-30 11:07:06
黄陂仓,维修库位,智能内容,692442,9787550524231,课堂笔记 英语三年级上册（人教版）,平装,7,0,,,7,157.71,9.84,2026-07-30 11:07:06
黄陂仓,维修库位,智能内容,799094,9787519921651,拼音一日一练,平装,7,0,,,7,85.14,0.55,2026-07-30 11:07:06
黄陂仓,维修库位,智能内容,730920,ZNNR251205103,快乐读书吧·四年级下册（全四册）（2025线上版）,平装,7,0,,,7,187.0,0.1,2026-07-30 11:07:06
黄陂仓,维修库位,智能内容,730921,ZNNR251205104,快乐读书吧·五年级下册（全四册）（2025线上版）,平装,7,0,,,7,186.43,0.14,2026-07-30 11:07:06
黄陂仓,维修库位,智能内容,602205,9787830124649,写字必备课,平装,6,0,,,6,171.33,4.66,2026-07-30 11:07:06
黄陂仓,维修库位,智能内容,610692,9787830124410A,识字真有趣（升级版）,平装,6,0,,,6,114.17,8.31,2026-07-30 11:07:06
黄陂仓,维修库位,智能内容,610707,9787537988964,摩比汉语分级阅读 萌芽篇 点读书,平装,6,0,,,6,170.0,1.48,2026-07-30 11:07:06
黄陂仓,维修库位,智能内容,650150,9787830124939,大侦探福尔摩比 第二辑,平装,6,0,,,6,166.0,10.38,2026-07-30 11:07:06
黄陂仓,维修库位,智能内容,662489,9787501268115,摩比爱表达（2024）,平装,6,0,,,6,182.5,1.74,2026-07-30 11:07:06
黄陂仓,维修库位,智能内容,663161,9787501268160,摩比爱语文 飞跃篇（2024）,平装,6,0,,,6,152.33,8.85,2026-07-30 11:07:06
黄陂仓,维修库位,智能内容,664342,9787547750094,识字多多：识字启蒙第一课,平装,6,0,,,6,185.0,0.38,2026-07-30 11:07:06
黄陂仓,维修库位,智能内容,666378,9787830125295,摩比专注力大挑战,平装,6,0,,,6,174.0,2.21,2026-07-30 11:07:06
黄陂仓,维修库位,智能内容,671002,9787550522176,小学数学思维培养5级(2024新),平装,6,0,,,6,182.67,0.77,2026-07-30 11:07:06
黄陂仓,维修库位,智能内容,671004,9787550522152,小学数学思维培养9级(2024新),平装,6,0,,,6,182.83,1.03,2026-07-30 11:07:06
黄陂仓,维修库位,智能内容,671566,9787550522749,思维创新大通关数学六年级(2024平装版),平装,6,0,,,6,174.5,2.45,2026-07-30 11:07:06
黄陂仓,维修库位,智能内容,679155,9787519918002,七大能力游戏安静书,平装,6,0,,,6,67.5,1.13,2026-07-30 11:07:06
黄陂仓,维修库位,智能内容,680285,9787550523579,单元归类复习. 小学数学一年级 下册,平装,6,0,,,6,162.33,5.29,2026-07-30 11:07:06
黄陂仓,维修库位,智能内容,692434,9787550524163,课堂笔记 语文五年级上册,平装,6,0,,,6,172.0,3.6,2026-07-30 11:07:06
黄陂仓,维修库位,智能内容,692444,9787550524200,课堂笔记 英语五年级上册（人教版）,平装,6,0,,,6,107.0,4.43,2026-07-30 11:07:06
黄陂仓,维修库位,智能内容,701215,9787557919764,计算天天练五年级上册（2025）,平装,6,0,,,6,176.5,2.98,2026-07-30 11:07:06
黄陂仓,维修库位,智能内容,701216,9787557919795,计算天天练六年级上册（2025）,平装,6,0,,,6,155.83,4.09,2026-07-30 11:07:06
黄陂仓,维修库位,智能内容,703621,9787545926255,基本功天天练 小学语文 二年级上册(2025),平装,6,0,,,6,170.0,6.35,2026-07-30 11:07:06
黄陂仓,维修库位,智能内容,799092,9787519921637,计算一日一练,平装,6,0,,,6,85.17,0.47,2026-07-30 11:07:06
黄陂仓,维修库位,智能内容,730901,9787519061159,快乐读书吧·二年级下册·愿望的实现（2025线上版）,平装,6,0,,,6,42.83,8.31,2026-07-30 11:07:06
黄陂仓,维修库位,智能内容,653759,9787501267798,考上清北的十个故事（2024）,平装,6,0,,,6,176.0,0.2,2026-07-30 11:07:06
黄陂仓,维修库位,智能内容,610465,9787551168892A,摩比启蒙机X200-摩比中华古诗词,平装,5,0,,,5,170.0,8.49,2026-07-30 11:07:06
黄陂仓,维修库位,智能内容,551257,9787532968497,幼小衔接天天练,平装,5,0,,,5,177.8,1.71,2026-07-30 11:07:06
