仓库,仓库类型,货主,货品ID,货品编号,货品名称,装帧形式,货品件数,空盒子库存,空盒子货品编码,空盒子货品名称,可维修数量,平均库龄,周转天数,同步时间
黄陂仓,维修库位,智能内容,723833,9787572271397B,摩比爱数学 萌芽篇（新国标一书一码版）,平装,190,0,,,190,167.98,39.4,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,723829,9787572271410C,摩比爱数学 飞跃篇（新国标一书一码版）,平装,175,0,,,175,150.85,36.8,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,791167,9787830126575,摩比爱识字第一级（升级版）,平装,161,0,,,161,118.32,1.12,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,678541,9787501624430,课堂笔记 语文四年级下册,平装,146,0,,,146,187.59,9.68,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,799096,ZNNR260407101,幼小衔接第一步·一日一练（全4册）,平装,126,0,,,126,76.4,4.35,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,699964,9787571651954,每天15分钟 七年级计算,平装,118,0,,,118,74.99,2.19,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,710855,9787501270477,摩比爱数学探索篇下（2025版）,平装,113,0,,,113,164.56,36.06,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,710857,9787501270491,摩比爱数学飞跃篇下（2025版）,平装,92,0,,,92,165.39,36.32,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,796560,ZNNR260323103,快乐读书吧·四年级上册（全四册）（2026线上版）,平装,81,0,,,81,69.68,0.47,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,789405,9787548952329H,幼小衔接倒计时99天（2026版）,平装,80,0,,,80,167.54,1.33,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,655032,9787550521582,思维导图速记1000字（全3册）,平装,78,0,,,78,183.96,5.03,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,710853,9787501270484,摩比爱数学萌芽篇下（2025版）,平装,69,0,,,69,173.93,24.35,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,796557,9787519058500A,快乐读书吧·二年级上册·读读童话故事（全四册）（2026线上版）,平装,68,0,,,68,34.21,2.11,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,664557,9787548957607,摩比爱计算 飞跃篇（2024）,平装,58,0,,,58,177.14,11.23,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,724392,9787519919986,大声读古诗美文,平装,54,0,,,54,156.7,1.92,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,803766,9787557922597,暑假计算天天练 二升三年级,平装,53,0,,,53,56.75,1.01,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,682013,9787501624591A,课堂笔记 语文一年级下册（升级版）,平装,52,0,,,52,193.37,49.79,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,791169,9787830126599,摩比爱识字第三级（升级版）,平装,51,0,,,51,128.29,0.59,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,680284,9787550523654,单元归类复习. 小学语文六年级 下册,平装,49,0,,,49,48.31,6.78,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,662621,9787550522084,小学数学思维培养3级(2024新),平装,44,0,,,44,178.27,4.64,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,671002,9787550522176,小学数学思维培养5级(2024新),平装,44,0,,,44,168.48,5.34,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,791168,9787830126582,摩比爱识字第二级（升级版）,平装,44,0,,,44,126.48,0.55,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,654106,9787548956808,小学生轻松日记,平装,41,0,,,41,157.88,3.38,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,697319,9787550525009,摩比分级数学启蒙绘本. 小班,平装,39,0,,,39,186.28,1.5,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,655526,9787556524815,Reading A-Z 美国小学同步阅读 L1,平装,38,0,,,38,191.55,1.31,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,789074,9787501271689,摩比汉语分级绘本 第一级,平装,38,0,,,38,130.76,2.63,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,654453,9787501267750,学前七大能力课堂 思维启蒙第1课 5~6岁 4~6（2024）,平装,37,0,,,37,173.03,18.2,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,671004,9787550522152,小学数学思维培养9级(2024新),平装,36,0,,,36,146.0,5.65,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,578148,9787121459573,1000题刷透初中计算,平装,35,0,,,35,183.91,2.31,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,793373,9787519921262,大声读必认字（升级版）,平装,35,0,,,35,118.83,0.86,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,662624,9787550522107,小学数学思维培养7级(2024新),平装,34,0,,,34,175.82,4.07,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,591525,9787121464874,69模型公式秒解初中几何,平装,33,0,,,33,179.88,3.08,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,655527,9787556524822,Reading A-Z 美国小学同步阅读 L2,平装,33,0,,,33,193.61,1.36,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,683053,9787545924619,三年级零基础英语——90天快速入门,平装,31,0,,,31,32.71,4.65,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,725798,9787571646684,初中作文,平装,30,0,,,30,181.43,0.9,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,683628,9787830125806,英语晨读 读出英语词汇量,平装,29,0,,,29,184.62,1.71,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,799310,9787548955924G,新标准.暑假预复习.一升二年级(2026),平装,29,0,,,29,52.31,0.14,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,671003,9787550522206,小学数学思维培养8级(2024新),平装,28,0,,,28,183.39,3.91,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,662622,9787550521919,小学数学思维培养4级(2024新),平装,27,0,,,27,187.52,3.11,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,692439,9787550524095,课堂笔记 数学四年级上册,平装,27,0,,,27,31.26,20.95,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,725796,9787571646691,初中英语作文,平装,27,0,,,27,185.0,0.54,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,662619,9787550522060,小学数学思维培养1级(2024新),平装,26,0,,,26,183.69,3.25,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,662620,9787550522077,小学数学思维培养2级(2024新),平装,26,0,,,26,187.62,2.63,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,693017,9787548960850,摩比启蒙机x200摩比思维卡L1,平装,25,0,,,25,180.32,4.77,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,663167,9787830125172,摩比爱拼音（2024）,平装,25,0,,,25,186.08,1.35,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,662623,9787550522091,小学数学思维培养6级(2024新),平装,24,0,,,24,188.58,2.47,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,697320,9787550524989,摩比分级数学启蒙绘本. 中班,平装,24,0,,,24,183.12,2.42,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,700721,9787574807587,英语启蒙日常表达篇,平装,24,0,,,24,132.96,1.49,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,683627,9787830125790,英语晨读 读出英语基本功,平装,23,0,,,23,191.91,0.73,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,796168,9787519061845,学而思阅读树（3级全10册）,平装,23,0,,,23,60.96,23.26,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,796561,ZNNR260323104,快乐读书吧·五年级上册（全四册）（2026线上版）,平装,23,0,,,23,78.0,0.29,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,696239,9787547752517,摩比启蒙机x200摩比思维卡L2,平装,22,0,,,22,41.0,12.53,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,650149,9787551164177A,计算真有趣-100以内数的计算（升级版）,平装,22,0,,,22,166.5,4.41,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,655028,9787501267774,幼小衔接 一年级我来啦（2024）,平装,22,0,,,22,89.18,16.5,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,789075,9787501271665,摩比汉语分级绘本 第二级,平装,22,0,,,22,139.0,2.48,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,551671,9787548952312,摩比玩折纸,平装,21,0,,,21,183.81,2.04,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,654539,9787551172158,30天拼音拼读速记（全2册）,平装,21,0,,,21,192.48,0.92,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,666750,9787548958604,幼小衔接计算48招,平装,21,0,,,21,186.62,4.33,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,672015,9787551173346,学前培优数感训练（2024）,平装,21,0,,,21,181.05,14.0,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,697607,9787550524651,初中英语速记词典,平装,21,0,,,21,193.0,0.72,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,663159,9787501268184,摩比爱古诗（2024）,平装,20,0,,,20,169.75,9.05,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,677450,9787519057190,学而思阅读树（2级全10册）,平装,20,0,,,20,185.4,9.23,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,799095,9787519921620,汉字一日一练,平装,20,0,,,20,93.2,1.52,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,796562,ZNNR260323105,快乐读书吧·六年级上册（全三册）（2026线上版）,平装,20,0,,,20,76.35,0.43,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,591524,9787830124632,大侦探福尔摩比 第一辑,平装,19,0,,,19,120.42,10.96,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,657522,9787550521551,摩比全脑开发3000问. 2-4岁,平装,19,0,,,19,193.42,0.81,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,661580,9787550521681,小学数学计算专项突破四年级(2024新),平装,19,0,,,19,178.63,4.6,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,667604,9787830125301,大语文诵读 幼儿启蒙,平装,19,0,,,19,185.0,0.93,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,683629,9787830125813,英语晨读 积累英语作文好词句,平装,19,0,,,19,179.68,4.4,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,789076,9787501271672,摩比汉语分级绘本 第三级,平装,19,0,,,19,115.32,3.72,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,693016,9787548960843,摩比启蒙机x200摩比思维卡L0,平装,18,0,,,18,180.0,4.43,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,693077,9787548960836,摩比启蒙机X200小猪佩奇语文卡·1级,平装,18,0,,,18,180.0,5.91,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,654929,9787550521599,一年级我来啦 · 幼小衔接测试卷（2024）,平装,18,0,,,18,165.17,6.89,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,671006,9787550522763,小学数学思维培养11级(2024新),平装,18,0,,,18,175.44,4.79,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,796556,9787519058517A,快乐读书吧·一年级上册·和大人一起读（全四册）（2026线上版）,平装,18,0,,,18,68.17,0.45,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,662635,9787550521926,思维创新大通关数学五年级（2024平装版）,平装,17,0,,,17,181.53,4.87,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,671032,9787501268375,古诗启蒙第一课,平装,17,0,,,17,131.24,12.44,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,692431,9787550524187,课堂笔记 语文二年级上册,平装,17,0,,,17,119.94,5.93,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,701212,9787557919917,计算天天练二年级上册（2025）,平装,17,0,,,17,181.06,2.87,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,696240,9787547752524,摩比启蒙机x200摩比思维卡L3,平装,16,0,,,16,55.94,10.07,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,696615,6973473325281,摩比思维机X200摩比七大能力游戏卡（69码）,平装,16,0,,,16,180.0,3.85,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,677449,9787519057183,学而思阅读树（1级全10册）,平装,16,0,,,16,184.25,3.57,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,692437,9787550524118,课堂笔记 数学二年级上册,平装,16,0,,,16,46.06,17.56,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,692438,9787550524088,课堂笔记 数学三年级上册,平装,16,0,,,16,38.75,17.78,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,700723,9787574807600,英语启蒙自然拼读篇,平装,16,0,,,16,191.88,1.25,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,693025,9787548960829,摩比启蒙机X200-小猪佩奇英语卡L1,平装,15,0,,,15,180.0,5.06,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,693076,9787548960812,摩比启蒙机X200小猪佩奇语文卡·0级,平装,15,0,,,15,180.0,5.31,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,573826,9787218166216,应用题天天练三年级 上册,平装,15,0,,,15,59.2,12.86,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,662633,9787550521964,思维创新大通关数学三年级（2024平装版）,平装,15,0,,,15,160.13,4.07,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,698266,9787548961703,超图解同步作文 三年级上册,平装,15,0,,,15,79.07,12.86,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,698267,9787548961741,超图解同步作文 四年级上册,平装,15,0,,,15,38.33,17.09,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,799092,9787519921637,计算一日一练,平装,15,0,,,15,93.53,1.17,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,610465,9787551168892A,摩比启蒙机X200-摩比中华古诗词,平装,14,0,,,14,180.0,18.81,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,661578,9787550521711,小学数学计算专项突破二年级(2024新),平装,14,0,,,14,187.07,2.39,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,664556,9787548957614,摩比爱计算 萌芽篇（2024）,平装,14,0,,,14,179.5,2.7,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,700722,9787574807594,英语启蒙韵律童谣篇,平装,14,0,,,14,90.14,1.08,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,805672,9787501272464,初中名著·七上 西游记（上下册）（2026）,平装,14,0,,,14,49.57,0.47,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,654361,9787547749586,线描临摹真有趣,平装,13,0,,,13,63.69,11.36,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,661577,9787550521780,小学数学计算专项突破一年级(2024新),平装,13,0,,,13,192.0,2.01,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,662634,9787550521933,思维创新大通关数学四年级（2024平装版）,平装,13,0,,,13,170.92,3.24,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,671007,9787550522756,小学数学思维培养12级(2024新),平装,13,0,,,13,186.46,4.83,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,672389,9787830125493,大侦探福尔摩比 第三辑,平装,13,0,,,13,78.31,14.62,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,799094,9787519921651,拼音一日一练,平装,13,0,,,13,94.0,1.01,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,789077,9787501271863,摩比汉语分级绘本 第四级,平装,13,0,,,13,103.08,3.09,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,799311,9787548955832G,新标准.暑假预复习.二升三年级(2026),平装,13,0,,,13,51.31,0.22,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,657419,9787550521568,摩比全脑开发3000问. 5-6岁,平装,12,0,,,12,182.08,4.35,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,671005,9787550522183,小学数学思维培养10级(2024新),平装,12,0,,,12,189.58,2.28,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,679787,9787557917401,计算天天练四年级下册（2024）,平装,12,0,,,12,180.42,2.98,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,692432,9787550524194,课堂笔记 语文三年级上册,平装,12,0,,,12,91.0,7.5,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,692433,9787550524156,课堂笔记 语文四年级上册,平装,12,0,,,12,127.25,4.98,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,697321,9787550524996,摩比分级数学启蒙绘本. 大班,平装,12,0,,,12,191.08,1.54,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,701211,9787557919788,计算天天练一年级上册（2025）,平装,12,0,,,12,164.17,1.66,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,701213,9787557919924,计算天天练三年级上册（2025）,平装,12,0,,,12,182.83,2.82,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,805789,9787554882399,二年级数学 培优 上册RJ,平装,12,0,,,12,31.08,1.47,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,693024,9787548960805,摩比启蒙机X200-小猪佩奇英语卡L0,平装,11,0,,,11,180.0,3.61,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,569629,9787830123994,摩比玩出专注力,平装,11,0,,,11,180.0,10.53,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,655022,9787548956990,漫画图解小学生必会巧算 整数计算及分数小数初识18招,平装,11,0,,,11,79.55,15.23,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,671513,9787830125516,消失吧！错别字,平装,11,0,,,11,173.91,5.62,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,671566,9787550522749,思维创新大通关数学六年级(2024平装版),平装,11,0,,,11,174.45,4.23,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,691515,9787519058791,快乐读书吧·四年级上册·山海经,平装,11,0,,,11,35.91,4.06,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,799093,9787519921644,数学一日一练,平装,11,0,,,11,94.0,0.86,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,662487,9787830125189,一年级我来啦·描红天天练（2024）,平装,10,0,,,10,167.1,13.04,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,663165,9787501268153,摩比爱语文 萌芽篇（2024）,平装,10,0,,,10,166.0,8.11,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,691508,9787519058500,快乐读书吧·二年级上册·读读童话故事（全4册）（线上版）,平装,10,0,,,10,37.3,4.41,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,691511,9787519058807,快乐读书吧·三年级上册·稻草人,平装,10,0,,,10,45.8,6.82,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,569848,9787830124168,大语文分级诵读 一级,平装,9,0,,,9,183.0,1.22,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,573827,9787218166223,应用题天天练四年级 上册,平装,9,0,,,9,193.22,9.88,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,663161,9787501268160,摩比爱语文 飞跃篇（2024）,平装,9,0,,,9,130.33,12.66,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,664819,9787550522312,单元归类复习. 小学语文二年级 上册,平装,9,0,,,9,105.0,2.85,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,668738,9787548957997,摩比爱历史 第2辑,平装,9,0,,,9,192.89,0.67,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,672642,9787551831833,扩句法,平装,9,0,,,9,170.33,3.6,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,696243,9787572327056,学而思初中必读名著朝花夕拾精批精讲版,平装,9,0,,,9,59.78,11.91,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,798686,ZNNR260326101,双语分龄早教大百科赠品-中英文点播书（2本）,,9,0,,,9,78.33,0.87,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,796559,ZNNR260323102,快乐读书吧·三年级上册（全3册）（2026线上版）,平装,9,0,,,9,77.11,0.1,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,801699,9787550527690,新初一预习有重点 数学RJ 语文 英语,平装,9,0,,,9,57.22,2.53,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,804978,9787519058500B,快乐读书吧·二年级上册·读读童话故事（全四册）（2026线上升级版）,平装,9,0,,,9,62.11,0.24,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,610331,9787558919145,摩比启蒙机X200-十万个为什么科普包,平装,8,0,,,8,180.0,21.82,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,610464,9787551164764A,摩比启蒙机X200-摩比拼音速拼,平装,8,0,,,8,180.0,10.14,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,610466,9787571023478A,摩比启蒙机X200-四五快读识字,平装,8,0,,,8,180.0,7.83,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,573829,9787218166247,应用题天天练六年级 上册,平装,8,0,,,8,90.12,24.0,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,650150,9787830124939,大侦探福尔摩比 第二辑,平装,8,0,,,8,171.62,11.61,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,654449,9787501267712,学前七大能力课堂 思维启蒙第1课 3~4岁 4~6（2024）,平装,8,0,,,8,193.5,1.95,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,654452,9787501267743,学前七大能力课堂 思维启蒙第1课 5~6岁 1~3（2024）,平装,8,0,,,8,185.12,3.1,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,661579,9787550521674,小学数学计算专项突破三年级(2024新),平装,8,0,,,8,192.62,1.93,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,662489,9787501268115,摩比爱表达（2024）,平装,8,0,,,8,188.12,2.32,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,667746,9787507557657,小学同步作文 3图搞定看图写话 二年级上册,平装,8,0,,,8,89.0,7.74,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,679784,9787557917371,计算天天练一年级下册（2024）,平装,8,0,,,8,192.25,0.91,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,690455,9787556528356,Reading A-Z 速刷版,平装,8,0,,,8,179.0,3.41,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,692448,9787550524262,课堂笔记 英语五年级上册（外研版）,平装,8,0,,,8,56.88,12.41,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,796566,ZNNR260323107,快乐读书吧·四年级上册（全四册）（2026达人版）,平装,8,0,,,8,86.62,5.14,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,564981,ZNNR202304130006,学而思秘籍·小学数学应用题专项突破+练习（六年级）（2023）,平装,7,0,,,7,150.57,17.03,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,610692,9787830124410A,识字真有趣（升级版）,平装,7,0,,,7,112.57,9.4,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,662632,9787550521957,思维创新大通关数学二年级（2024平装版）,平装,7,0,,,7,115.43,2.42,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,668737,9787548957980,摩比爱历史 第1辑,平装,7,0,,,7,192.43,0.48,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,679788,9787557917449,计算天天练五年级下册（2024）,平装,7,0,,,7,182.14,2.67,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,692441,9787550524125,课堂笔记 数学六年级上册,平装,7,0,,,7,180.86,17.5,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,692444,9787550524200,课堂笔记 英语五年级上册（人教版）,平装,7,0,,,7,106.29,5.04,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,726989,9787501270743,初中名著 骆驼祥子,平装,7,0,,,7,197.0,0.44,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,803765,9787557922580,暑假计算天天练 一升二年级,平装,7,0,,,7,52.57,0.52,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,602205,9787830124649,写字必备课,平装,6,0,,,6,181.33,4.7,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,610707,9787537988964,摩比汉语分级阅读 萌芽篇 点读书,平装,6,0,,,6,180.0,1.47,2026-08-09 10:34:44
黄陂仓,维修库位,智能内容,661582,9787550521704,小学数学计算专项突破六年级(2024新),平装,6,0,,,6,183.5,3.12,2026-08-09 10:34:44
